,away_score,home_score,id,match,stage,time_x,weather,y,year,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv,bus,time_y,w_cup_home,w_cup_away,hokkaido,tokyo,nagoya,osaka,fukuoka
1833,0,0,14500,19,1,38,8035.0,1333.0,2012,0,0,0.2286648917908756,65.4482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1834,2,1,14530,21,1,39,8035.0,1894.0,2012,0,0,0.2286648917908756,67.36364,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1835,2,0,14551,23,1,39,8035.0,2208.0,2012,0,0,0.2286648917908756,70.90231999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1836,1,1,14572,25,1,38,8035.0,6868.0,2012,0,0,0.2286648917908756,69.7836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1837,2,1,14593,27,1,38,9231.5,3622.0,2012,0,0,0.2286648917908756,79.54659000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1838,1,0,14664,34,1,39,8035.0,2949.0,2012,0,0,0.2286648917908756,76.87522999999999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1839,1,3,14674,35,1,32,7346.0,2257.0,2012,0,0,0.2286648917908756,65.9191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,4,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1840,0,0,14707,38,1,26,9231.5,3320.0,2012,0,0,0.2286648917908756,67.19632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1841,0,1,14719,39,1,38,9231.5,1887.0,2012,0,0,0.2286648917908756,63.25235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1842,1,0,14753,42,1,26,8035.0,5765.0,2012,0,0,0.2286648917908756,55.972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1843,0,0,15154,2,1,26,8035.0,3635.0,2013,0,0,0.2286648917908756,52.25352,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1844,0,1,15180,4,1,30,8035.0,3190.0,2013,0,0,0.2286648917908756,62.47866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1845,2,0,15208,7,1,26,8035.0,5579.0,2013,0,0,0.2286648917908756,64.37,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1846,1,0,15231,9,1,38,9231.5,1472.0,2013,0,0,0.2286648917908756,64.93216,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1847,1,4,15254,11,1,26,9231.5,2542.0,2013,0,0,0.2286648917908756,61.24328000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1848,1,0,15279,13,1,30,8035.0,3856.0,2013,0,0,0.2286648917908756,68.07874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1849,0,0,15309,16,1,26,9231.5,2259.0,2013,0,0,0.2286648917908756,72.6224,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1850,2,1,15324,17,1,36,8035.0,6186.0,2013,0,0,0.2286648917908756,64.21149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1851,2,2,15350,19,1,39,7346.0,2086.0,2013,0,0,0.2286648917908756,71.05095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1852,0,2,15372,21,1,39,8035.0,2723.0,2013,0,0,0.2286648917908756,71.48524,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1853,1,0,15394,23,1,39,8035.0,3883.0,2013,0,0,0.2286648917908756,77.73176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1854,1,1,15421,26,1,39,8035.0,1815.0,2013,0,0,0.2286648917908756,71.51784,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1855,0,3,15428,27,1,36,9231.5,6822.0,2013,0,0,0.2286648917908756,77.87096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1856,0,1,15452,29,1,36,9231.5,2841.0,2013,0,0,0.2286648917908756,80.79844,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1857,1,2,15473,31,1,36,9231.5,2496.0,2013,0,0,0.2286648917908756,75.23205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1858,1,0,15495,33,1,36,8035.0,2310.0,2013,0,0,0.2286648917908756,76.44142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1859,1,0,15508,34,1,36,8035.0,3706.0,2013,0,0,0.2286648917908756,71.6998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1860,3,2,15541,37,1,30,7346.0,2781.0,2013,0,0,0.2286648917908756,58.60831999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1861,1,2,15550,38,1,36,9231.5,2763.0,2013,0,0,0.2286648917908756,56.56462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1862,2,2,15583,41,1,36,9231.5,4235.0,2013,0,0,0.2286648917908756,51.30467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1863,1,1,15595,42,1,25,9231.5,7810.0,2013,0,0,0.2286648917908756,62.04586,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1864,0,1,15988,2,1,26,9231.5,3855.0,2014,0,0,0.2286648917908756,51.71375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1865,0,2,16020,5,1,26,8035.0,1814.0,2014,0,0,0.2286648917908756,52.64056,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1866,1,0,16042,7,1,26,9231.5,6407.0,2014,0,0,0.2286648917908756,62.44709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1867,2,1,16064,9,1,26,9231.5,2100.0,2014,0,0,0.2286648917908756,67.93018000000001,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1868,1,1,16103,12,1,32,9231.5,2787.0,2014,0,0,0.2286648917908756,57.93848000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1869,0,1,16113,13,1,32,9231.5,2929.0,2014,0,0,0.2286648917908756,68.3376,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1870,2,0,16140,16,1,26,9231.5,4115.0,2014,0,0,0.2286648917908756,76.52870999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1871,1,1,16167,18,1,30,9231.5,2461.0,2014,0,0,0.2286648917908756,72.3003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1872,1,2,16194,20,1,39,8035.0,3795.0,2014,0,0,0.2286648917908756,70.31285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1873,1,0,16205,21,1,39,8035.0,3986.0,2014,0,0,0.2286648917908756,70.50001999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1874,0,0,16238,24,1,39,9231.5,2221.0,2014,0,0,0.2286648917908756,77.02481,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1875,3,1,16293,29,1,39,8035.0,,2014,0,0,0.2286648917908756,71.99216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1876,1,0,16306,31,1,36,9231.5,,2014,0,0,0.2286648917908756,70.11637999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1877,0,3,16318,32,1,39,9231.5,,2014,0,0,0.2286648917908756,60.82564,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1878,0,2,16339,34,1,36,9231.5,,2014,0,0,0.2286648917908756,69.65328000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1879,2,3,16364,36,1,26,9231.5,,2014,0,0,0.2286648917908756,69.20581999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1880,2,1,16386,38,1,26,9231.5,,2014,0,0,0.2286648917908756,68.904,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1881,1,1,16407,40,1,26,7346.0,,2014,0,1,0.2286648917908756,56.94208,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,1,0,0,3,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1882,2,3,16429,42,1,28,9231.5,,2014,0,0,0.2286648917908756,61.30245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,1,0,0,0,5618.049605893534,769.9618935491676,1973.4710027208414,3135.689313061356,7241.027232960793
1883,1,2,14320,2,1,32,8035.0,5817.0,2012,0,0,0.20175065104166665,53.24251999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1884,3,3,14353,5,1,32,9231.5,4687.0,2012,0,0,0.20175065104166665,52.4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1885,0,0,14408,10,1,38,9231.5,3198.0,2012,0,0,0.20175065104166665,62.47866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1886,2,0,14424,12,1,26,9231.5,5775.0,2012,0,1,0.20175065104166665,70.80365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1887,0,0,14452,14,1,32,8035.0,4182.0,2012,0,0,0.20175065104166665,70.26176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1888,1,2,14473,16,1,32,9231.5,3248.0,2012,0,0,0.20175065104166665,73.49864000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1889,1,2,14487,18,1,38,8035.0,3127.0,2012,0,0,0.20175065104166665,70.2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1890,2,2,14519,20,1,38,8035.0,4572.0,2012,0,0,0.20175065104166665,72.12326999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1891,0,1,14541,22,1,38,7346.0,4326.0,2012,0,0,0.20175065104166665,73.63594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1892,1,0,14563,24,1,38,9231.5,7620.0,2012,0,0,0.20175065104166665,81.52279999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1893,3,0,14585,26,1,38,8035.0,6940.0,2012,0,0,0.20175065104166665,80.69627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1894,0,3,14607,28,1,38,8035.0,4526.0,2012,0,0,0.20175065104166665,79.92448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1895,1,1,14628,30,1,38,8035.0,3809.0,2012,0,0,0.20175065104166665,78.83704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1896,0,3,14639,31,1,38,9231.5,10530.0,2012,0,0,0.20175065104166665,77.87096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1897,1,2,14673,34,1,32,8035.0,9645.0,2012,0,0,0.20175065104166665,74.80448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1898,1,3,14683,35,1,30,9231.5,8152.0,2012,0,0,0.20175065104166665,73.55667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1899,1,2,14717,38,1,36,8035.0,7127.0,2012,0,0,0.20175065104166665,66.42056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,6,2,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1900,1,0,14761,42,1,26,8035.0,9688.0,2012,0,1,0.20175065104166665,67.5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1901,2,1,15148,1,1,30,9231.5,11116.0,2013,0,1,0.20175065104166665,55.35827999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1902,3,0,15162,2,1,36,8035.0,4409.0,2013,0,0,0.20175065104166665,54.6406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1903,2,2,15179,4,1,26,7346.0,11874.0,2013,0,0,0.20175065104166665,56.697359999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,3,0,0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
