,id,match,stage,time_x,y,year,home_score,away_score,capa,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv,bus,time_y,home.1,away.1,hokkaido,tokyo,nagoya,osaka,fukuoka
1674,15339,18,1,38,5460.0,2013,1,3,32000,0,0,0.20324583333333326,69.48464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.0,2,0,3,1.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1675,15361,20,1,38,5966.0,2013,2,3,32000,0,0,0.20324583333333326,74.38749999999997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1676,15371,21,1,38,7926.0,2013,1,2,32000,0,0,0.20324583333333326,72.6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,2,0,3,1.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1677,15393,23,1,38,4139.0,2013,0,3,32000,0,0,0.20324583333333326,80.47094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1678,15404,24,1,38,5603.0,2013,1,1,32000,0,0,0.20324583333333326,80.00276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6.0,2,0,3,1.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1679,15426,26,1,38,5013.0,2013,1,1,32000,0,0,0.20324583333333326,79.71600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1680,15449,28,1,38,5513.0,2013,1,1,32000,0,0,0.20324583333333326,77.71388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1681,15470,30,1,38,4052.0,2013,0,1,32000,0,0,0.20324583333333326,81.3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,3,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1682,15482,31,1,38,3339.0,2013,1,2,32000,0,0,0.20324583333333326,73.9239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1683,15503,33,1,32,6102.0,2013,2,1,32000,0,0,0.20324583333333326,72.84025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1684,15525,35,1,30,6051.0,2013,2,1,32000,0,0,0.20324583333333326,74.87105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1685,15559,38,1,26,7306.0,2013,1,0,32000,0,0,0.20324583333333326,67.82514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1686,15581,40,1,38,6561.0,2013,1,1,32000,0,0,0.20324583333333326,60.01056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1687,15592,41,1,28,12003.0,2013,0,1,32000,0,1,0.20324583333333326,56.26857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,6.0,3,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1688,15982,1,1,30,9679.0,2014,2,1,32000,0,1,0.20324583333333326,56.8562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,4,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1689,15994,2,1,32,5521.0,2014,0,1,32000,0,0,0.20324583333333326,53.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,2,0,3,0.0,1.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1690,16013,4,1,30,9492.0,2014,1,1,32000,0,0,0.20324583333333326,57.01504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1691,16051,7,1,38,6574.0,2014,4,1,32000,0,0,0.20324583333333326,57.36279999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1692,16072,9,1,34,7355.0,2014,1,1,32000,0,0,0.20324583333333326,67.15675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5.0,2,0,3,1.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1693,16094,11,1,34,7581.0,2014,0,0,32000,0,0,0.20324583333333326,65.9152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,2,0,3,1.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1694,16116,13,1,32,6517.0,2014,1,3,32000,0,0,0.20324583333333326,71.34316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1695,16182,19,1,38,7031.0,2014,1,4,32000,0,0,0.20324583333333326,71.38816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1696,16203,21,1,38,5550.0,2014,0,3,32000,0,0,0.20324583333333326,73.76650000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,5.0,2,0,3,0.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1697,16227,23,1,38,10232.0,2014,2,1,32000,0,0,0.20324583333333326,80.91618000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,5.0,2,0,3,1.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1698,16403,39,1,38,,2014,1,3,32000,0,0,0.20324583333333326,67.5053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5.0,2,0,3,1.0,0.0,13158.029653208103,8354.605023915938,5852.09636774393,4535.674865722723,767.8860935842728
1699,14321,2,1,35,8003.0,2012,2,0,20588,0,0,0.3684019375805853,41.18152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1700,14323,3,1,26,2901.0,2012,2,0,20588,0,0,0.3684019375805853,59.80544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1701,14346,5,1,26,4795.0,2012,2,1,20588,0,0,0.3684019375805853,45.49365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1702,14381,8,1,28,8741.0,2012,1,0,20588,0,0,0.3684019375805853,64.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1703,14405,10,1,38,5021.0,2012,1,2,20588,0,0,0.3684019375805853,59.7066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1704,14422,12,1,26,6403.0,2012,1,0,20588,0,0,0.3684019375805853,69.62899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1705,14450,14,1,32,5881.0,2012,2,1,20588,0,0,0.3684019375805853,67.23894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1706,14465,16,1,26,6540.0,2012,1,0,20588,0,0,0.3684019375805853,71.21552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,4,0,4,0.0,2.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1707,14491,18,1,28,11642.0,2012,2,2,20588,0,1,0.3684019375805853,70.23903999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,5,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1708,14518,20,1,38,7628.0,2012,0,1,20588,0,0,0.3684019375805853,73.69883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1709,14540,22,1,38,4930.0,2012,1,1,20588,0,0,0.3684019375805853,74.4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1710,14574,25,1,38,5434.0,2012,2,1,20588,0,0,0.3684019375805853,78.02362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1711,14595,27,1,38,5041.0,2012,3,1,20588,0,0,0.3684019375805853,80.00562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1712,14615,29,1,38,10464.0,2012,2,1,20588,0,0,0.3684019375805853,79.11336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1713,14624,30,1,38,6741.0,2012,0,1,20588,0,0,0.3684019375805853,80.17864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1714,14651,32,1,38,6248.0,2012,1,2,20588,0,0,0.3684019375805853,76.74203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1715,14680,35,1,38,7478.0,2012,4,1,20588,0,0,0.3684019375805853,67.42287999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1716,14713,38,1,32,9046.0,2012,0,1,20588,0,0,0.3684019375805853,68.14572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,3,0,4,0.0,3.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1717,14724,39,1,26,10275.0,2012,3,1,20588,0,1,0.3684019375805853,71.82831999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1718,14758,42,1,26,12296.0,2012,0,0,20588,0,1,0.3684019375805853,60.41826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,4,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1719,15163,2,1,38,7293.0,2013,0,0,20588,0,0,0.3684019375805853,45.1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,3,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1720,15176,4,1,26,9485.0,2013,4,1,20588,0,1,0.3684019375805853,60.45824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,5,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1721,15206,6,1,32,6128.0,2013,1,2,20588,0,0,0.3684019375805853,58.31831999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1722,15227,8,1,32,7860.0,2013,0,1,20588,0,0,0.3684019375805853,65.22435999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1723,15246,10,1,28,4692.0,2013,3,0,20588,0,0,0.3684019375805853,54.316159999999996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1724,15256,11,1,26,8594.0,2013,3,3,20588,0,0,0.3684019375805853,67.52301999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1725,15281,13,1,36,6424.0,2013,0,1,20588,0,0,0.3684019375805853,64.75326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1726,15294,14,1,32,7078.0,2013,2,1,20588,0,0,0.3684019375805853,65.1272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1727,15328,17,1,38,5297.0,2013,1,2,20588,0,0,0.3684019375805853,68.67904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1728,15348,19,1,38,10643.0,2013,4,1,20588,0,0,0.3684019375805853,73.66424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1729,15360,20,1,38,10120.0,2013,0,1,20588,0,0,0.3684019375805853,72.6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1730,15391,23,1,38,7923.0,2013,2,0,20588,0,0,0.3684019375805853,80.17394999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1731,15423,26,1,38,7885.0,2013,2,1,20588,0,0,0.3684019375805853,77.99604000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1732,15437,27,1,38,6424.0,2013,1,1,20588,0,0,0.3684019375805853,78.6856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1733,15467,30,1,39,6267.0,2013,2,4,20588,0,0,0.3684019375805853,80.49495999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1734,15492,32,1,38,4314.0,2013,2,0,20588,0,0,0.3684019375805853,76.46521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1735,15519,35,1,30,9226.0,2013,2,0,20588,0,0,0.3684019375805853,74.49382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1736,15556,38,1,26,8590.0,2013,2,0,20588,0,0,0.3684019375805853,64.65176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1737,15578,40,1,26,15380.0,2013,0,2,20588,0,1,0.3684019375805853,62.438230000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1738,15599,42,1,25,10500.0,2013,1,2,20588,0,1,0.3684019375805853,64.65263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1739,16002,3,1,28,8290.0,2014,0,0,20588,0,0,0.3684019375805853,59.96382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1740,16027,5,1,32,4703.0,2014,1,1,20588,0,0,0.3684019375805853,57.61324000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1741,16045,7,1,28,6565.0,2014,2,2,20588,0,0,0.3684019375805853,59.640119999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1742,16068,9,1,28,6163.0,2014,0,0,20588,0,0,0.3684019375805853,68.62656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0,0,4,0.0,2.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
1743,16095,11,1,36,7340.0,2014,4,1,20588,0,0,0.3684019375805853,61.82956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,4,0.0,0.0,5959.182922990412,2441.544394372356,729.2220774475537,220.19451746970643,3312.364361737274
