,id,match,stage,time,y,home_score,away_score,capa,NHK,NHK_2,mean,temperature-humidity,アビスパ福岡,アルビレックス新潟,カターレ富山,カマタマーレ讃岐,ガイナーレ鳥取,ガンバ大阪,ギラヴァンツ北九州,コンサドーレ札幌,サガン鳥栖,サンフレッチェ広島,ザスパクサツ群馬,ザスパ草津,ジェフユナイテッド千葉,ジュビロ磐田,セレッソ大阪,ファジアーノ岡山,ベガルタ仙台,モンテディオ山形,ロアッソ熊本,ヴァンフォーレ甲府,ヴィッセル神戸,京都サンガF.C.,名古屋グランパス,大分トリニータ,大宮アルディージャ,川崎フロンターレ,徳島ヴォルティス,愛媛ＦＣ,東京ヴェルディ,松本山雅ＦＣ,柏レイソル,栃木ＳＣ,横浜Ｆ・マリノス,横浜ＦＣ,水戸ホーリーホック,浦和レッズ,清水エスパルス,湘南ベルマーレ,鹿島アントラーズ,ＦＣ岐阜,ＦＣ東京,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,month,day,n_tv,home,away
1710,14574,２５,1,38,5434.0,2,1,20588,0,0,0.3684019375805853,78.02362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,4,0,0
1711,14595,２７,1,38,5041.0,3,1,20588,0,0,0.3684019375805853,80.00562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,4,0,0
1712,14615,２９,1,38,10464.0,2,1,20588,0,0,0.3684019375805853,79.11336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6.0,4,0,0
1713,14624,３０,1,38,6741.0,0,1,20588,0,0,0.3684019375805853,80.17864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,4,0,0
1714,14651,３２,1,38,6248.0,1,2,20588,0,0,0.3684019375805853,76.74203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,6.0,4,0,0
1715,14680,３５,1,38,7478.0,4,1,20588,0,0,0.3684019375805853,67.42287999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6.0,4,0,0
1716,14713,３８,1,32,9046.0,0,1,20588,0,0,0.3684019375805853,68.14572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,3,0,0
1717,14724,３９,1,26,10275.0,3,1,20588,0,1,0.3684019375805853,71.82831999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,6.0,4,0,0
1718,14758,４２,1,26,12296.0,0,0,20588,0,1,0.3684019375805853,60.41826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,4,0,0
1719,15163,２,1,38,7293.0,0,0,20588,0,0,0.3684019375805853,45.1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,3,0,0
1720,15176,４,1,26,9485.0,4,1,20588,0,1,0.3684019375805853,60.45824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,5,0,1
1721,15206,６,1,32,6128.0,1,2,20588,0,0,0.3684019375805853,58.31831999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,0,0,0
1722,15227,８,1,32,7860.0,0,1,20588,0,0,0.3684019375805853,65.22435999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6.0,0,0,0
1723,15246,１０,1,28,4692.0,3,0,20588,0,0,0.3684019375805853,54.316159999999996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,1,0
1724,15256,１１,1,26,8594.0,3,3,20588,0,0,0.3684019375805853,67.52301999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,1,0
1725,15281,１３,1,36,6424.0,0,1,20588,0,0,0.3684019375805853,64.75326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,0
1726,15294,１４,1,32,7078.0,2,1,20588,0,0,0.3684019375805853,65.1272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,0,0,0
1727,15328,１７,1,38,5297.0,1,2,20588,0,0,0.3684019375805853,68.67904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0,0,0
1728,15348,１９,1,38,10643.0,4,1,20588,0,0,0.3684019375805853,73.66424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0,1,0
1729,15360,２０,1,38,10120.0,0,1,20588,0,0,0.3684019375805853,72.6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5.0,0,1,0
1730,15391,２３,1,38,7923.0,2,0,20588,0,0,0.3684019375805853,80.17394999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6.0,0,0,0
1731,15423,２６,1,38,7885.0,2,1,20588,0,0,0.3684019375805853,77.99604000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0,0,0
1732,15437,２７,1,38,6424.0,1,1,20588,0,0,0.3684019375805853,78.6856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,0,0,0
1733,15467,３０,1,39,6267.0,2,4,20588,0,0,0.3684019375805853,80.49495999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0,0,0,0
1734,15492,３２,1,38,4314.0,2,0,20588,0,0,0.3684019375805853,76.46521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0,0,0
1735,15519,３５,1,30,9226.0,2,0,20588,0,0,0.3684019375805853,74.49382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6.0,0,0,0
1736,15556,３８,1,26,8590.0,2,0,20588,0,0,0.3684019375805853,64.65176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,0,0,0
1737,15578,４０,1,26,15380.0,0,2,20588,0,1,0.3684019375805853,62.438230000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,0,0,2
1738,15599,４２,1,25,10500.0,1,2,20588,0,1,0.3684019375805853,64.65263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,6.0,0,0,0
1739,16002,３,1,28,8290.0,0,0,20588,0,0,0.3684019375805853,59.96382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6.0,0,0,0
1740,16027,５,1,32,4703.0,1,1,20588,0,0,0.3684019375805853,57.61324000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.0,0,0,0
1741,16045,７,1,28,6565.0,2,2,20588,0,0,0.3684019375805853,59.640119999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,0,0
1742,16068,９,1,28,6163.0,0,0,20588,0,0,0.3684019375805853,68.62656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0,0,0
1743,16095,１１,1,36,7340.0,4,1,20588,0,0,0.3684019375805853,61.82956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,0
1744,16132,１５,1,28,9085.0,0,3,20588,0,1,0.3684019375805853,73.99584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0
1745,16155,１７,1,28,6942.0,1,0,20588,0,0,0.3684019375805853,75.42944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0,0,0
1746,16192,２０,1,38,12452.0,1,1,20588,0,0,0.3684019375805853,73.85024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0,0,0
1747,16201,２１,1,38,10573.0,2,3,20588,0,0,0.3684019375805853,74.4662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0,0,3
1748,16224,２３,1,38,5810.0,3,1,20588,0,0,0.3684019375805853,81.06533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0,0,0
1749,14322,３,1,26,6315.0,3,2,21292,0,0,0.3310134686976425,46.666779999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0,0,0
1750,14334,４,1,26,5736.0,2,1,21292,0,0,0.3310134686976425,42.21216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,0
1751,14355,６,1,26,6179.0,0,0,21292,0,0,0.3310134686976425,46.287459999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6.0,0,0,0
1752,14377,８,1,26,6460.0,1,0,21292,0,0,0.3310134686976425,62.80956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,0,0
1753,14399,１０,1,38,5036.0,2,1,21292,0,0,0.3310134686976425,53.092659999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0
1754,14421,１２,1,26,7002.0,2,2,21292,0,0,0.3310134686976425,62.54633000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,0
1755,14439,１３,1,37,7102.0,1,0,21292,0,0,0.3310134686976425,56.80604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,0,0,0
1756,14454,１５,1,26,8070.0,2,1,21292,0,0,0.3310134686976425,72.00970000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6.0,0,0,0
1757,14482,１７,1,32,6703.0,5,1,21292,0,0,0.3310134686976425,69.33932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0,0,0
1758,14498,１９,1,38,5737.0,1,2,21292,0,0,0.3310134686976425,60.01056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2.0,0,0,0
1759,14527,２１,1,38,9628.0,1,0,21292,0,0,0.3310134686976425,64.58952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.0,0,0,0
1760,14559,２４,1,38,11275.0,3,1,21292,0,0,0.3310134686976425,75.88841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,0,0,0
1761,14583,２６,1,38,11132.0,1,1,21292,0,0,0.3310134686976425,80.39692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,0,0,0
1762,14602,２８,1,38,10240.0,0,1,21292,0,0,0.3310134686976425,77.58386999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6.0,0,0,0
1763,14635,３１,1,38,6514.0,3,1,21292,0,0,0.3310134686976425,78.27420000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,6.0,0,0,0
1764,14663,３４,1,28,7513.0,1,2,21292,0,0,0.3310134686976425,81.21529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,0,0,0
1765,14685,３６,1,32,6945.0,1,1,21292,0,0,0.3310134686976425,73.06175999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0,0,0
1766,14697,３７,1,36,6541.0,0,2,21292,0,0,0.3310134686976425,59.0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,0,0,0
1767,14718,３９,1,26,5408.0,1,0,21292,0,1,0.3310134686976425,63.3578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,0,0,0
1768,14729,４０,1,26,7143.0,0,2,21292,0,1,0.3310134686976425,58.756859999999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,0,0,0
1769,14751,４２,1,26,7780.0,0,2,21292,0,1,0.3310134686976425,56.4819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,0,0,0
1770,15168,３,1,32,7161.0,2,0,21292,0,0,0.3310134686976425,56.15525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6.0,0,0,0
1771,15175,４,1,26,6011.0,2,1,21292,0,0,0.3310134686976425,58.88795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,0
1772,15197,６,1,26,5510.0,5,1,21292,0,0,0.3310134686976425,37.61936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6.0,0,0,0
1773,15220,８,1,26,17223.0,0,1,21292,0,0,0.3310134686976425,67.04751999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,0,2
1774,15241,１０,1,26,4433.0,1,0,21292,0,0,0.3310134686976425,40.8535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,0,0
1775,15263,１２,1,26,7292.0,3,1,21292,0,0,0.3310134686976425,55.33763999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,0
1776,15291,１４,1,32,6460.0,0,1,21292,0,0,0.3310134686976425,64.7123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,0,0,0
1777,15308,１６,1,26,6811.0,1,2,21292,0,1,0.3310134686976425,71.36176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,0,0,0
1778,15330,１８,1,28,6509.0,2,2,21292,0,0,0.3310134686976425,70.1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0,0,0
1779,15352,２０,1,36,7128.0,4,1,21292,0,0,0.3310134686976425,67.38315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0,0,0
1780,15373,２２,1,38,5128.0,2,3,21292,0,0,0.3310134686976425,66.82064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.0,0,0,0
1781,15395,２４,1,36,10020.0,0,3,21292,0,0,0.3310134686976425,74.23292000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,0,0,0
1782,15406,２５,1,36,5142.0,1,2,21292,0,0,0.3310134686976425,73.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0,0,0
1783,15440,２８,1,36,7032.0,1,1,21292,0,0,0.3310134686976425,81.53546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,0,0,0
1784,15450,２９,1,36,7553.0,3,2,21292,0,0,0.3310134686976425,79.11336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.0,0,0,0
1785,15484,３２,1,36,6428.0,2,1,21292,0,0,0.3310134686976425,74.99088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,6.0,0,0,0
1786,15506,３４,1,32,6147.0,2,1,21292,0,0,0.3310134686976425,69.80964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0,0,0
1787,15516,３５,1,32,6646.0,0,1,21292,0,0,0.3310134686976425,68.40002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.0,0,0,0
1788,15549,３８,1,32,5795.0,3,0,21292,0,1,0.3310134686976425,55.64236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.0,0,0,0
1789,15561,３９,1,26,5869.0,2,2,21292,0,0,0.3310134686976425,60.14447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,,0,0,0
1790,15594,４２,1,25,7118.0,0,0,21292,0,0,0.3310134686976425,57.57096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.0,0,0,0
1791,15997,３,1,26,7038.0,3,1,21292,0,0,0.3310134686976425,44.13758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.0,0,0,0
1792,16025,５,1,32,4270.0,0,0,21292,0,0,0.3310134686976425,46.3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6.0,0,0,0
1793,16037,６,1,32,4371.0,2,0,21292,0,0,0.3310134686976425,45.93264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0,0,0
1794,16060,８,1,34,5766.0,1,2,21292,0,0,0.3310134686976425,55.07975999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,0,0
1795,16080,１０,1,32,5283.0,0,2,21292,0,0,0.3310134686976425,61.68144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,0,0
1796,16088,１１,1,28,6430.0,1,0,21292,0,0,0.3310134686976425,69.1622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,0
1797,16107,１３,1,26,5812.0,1,1,21292,0,1,0.3310134686976425,68.0104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,0,0,0
1798,16118,１４,1,26,6276.0,0,0,21292,0,0,0.3310134686976425,63.5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,0,0,0
1799,16153,１７,1,28,4295.0,6,1,21292,0,0,0.3310134686976425,68.35424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0,0,0
1800,16185,２０,1,36,12030.0,0,1,21292,0,0,0.3310134686976425,71.07292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,0,0,2
1801,16207,２２,1,36,6107.0,1,2,21292,0,0,0.3310134686976425,71.71321999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.0,0,0,0
1802,16217,２３,1,36,5471.0,1,2,21292,0,0,0.3310134686976425,81.6652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.0,0,0,0
1803,14324,３,1,26,2477.0,0,3,16033,0,1,0.2338337892382675,63.78382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5.0,0,0,0
1804,14343,４,1,38,2781.0,2,1,16033,0,0,0.2338337892382675,44.6322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,1
